-341.6414,3320.088,2380.777,-183.6138,-901.0895,302.9128,-54.64952,-917.2488,709.3779,-158.4535,-519.1025,246.0039,-328.3054,-302.4133,-208.5722,126.3539,-6.833381,2.608732,-241.9478,-125.7727,646.4438,548.4894,55.55855,-522.3184,-820.1041,877.0396,35.62819,449.0317,-240.6461,476.9975,249.9602,303.237,-234.4601,-97.48832,177.9661,507.0764,669.127,396.1265,-77.28703,-70.68318,259.5792,146.4827,763.4185,120.4482,194.1594,184.0824,115.4261,-56.87198,-18.13624,-246.117,-324.9521,416.6107,-55.05003,77.67855,-108.1274,-108.3561,-148.7407,212.9872,198.3066,314.9762,228.5977,-4.316967,144.3103,135.3608,-40.77436,-51.04671,-107.0974,-271.3115,-64.88969,342.8642,177.1949,108.7889,74.23984,59.82808,-36.97179,-95.4057,21.41279,-105.892,-115.3841,-84.25776,-65.4876,-31.95629,-93.46799,51.26653,-53.90901,-6.910075,17.42399,103.6036,-5.79232,-51.43114,-41.68299,-1.387041,-45.33168,14.72106,26.07572,0,0,0,0,0,0
-4587.451,-2603.884,-887.629,-697.2852,-507.0515,275.6208,-472.1417,-95.60397,-812.2057,-229.5942,-1418.106,429.8454,-815.5182,373.8712,-974.8636,48.55326,1075.128,846.8256,-408.5185,137.4141,-669.8411,203.4383,-280.4597,-878.5153,-339.8636,933.4171,-225.336,-295.0302,-741.659,-299.4266,-321.4174,-169.2716,-462.6642,221.7072,531.2828,-305.1598,-181.7417,-62.67848,352.0137,-34.48943,-1.847254,488.1138,-169.6527,-426.263,-108.7192,292.9402,343.6387,-290.4621,194.7684,-157.5396,-146.6902,-227.0381,94.20075,-171.4911,181.8865,10.5085,92.65652,-20.35131,23.86486,-235.4856,-58.06345,50.93963,-2.841541,-51.69025,-90.88358,-98.12287,-118.6435,221.5636,10.2278,-18.27975,-98.96334,-64.38577,84.30098,83.772,53.60164,-17.2237,10.84069,59.23819,91.39904,-14.0101,-10.70513,-44.43921,-10.59809,-59.25241,-57.75611,-29.98913,-63.42139,-27.18126,4.2387,-1.338297,41.67848,-19.3346,-6.953669,-7.02274,14.72384,0,0,0,0,0,0
736.3083,2883.461,1535.74,1044.873,-1664.718,938.2421,-3.970349,-1536.382,237.4895,-222.4189,-401.9861,-1046.505,-183.6222,-632.8477,1008.466,-1523.124,678.4581,-174.6766,-345.6503,-287.516,836.8755,1078.997,674.7498,-253.6349,114.4445,-195.8022,199.4253,-780.8914,195.5521,285.0242,-79.28667,-176.9482,328.0337,-84.79486,266.6226,-658.6633,-167.4471,-313.7588,138.0298,-289.7455,146.7899,59.08271,21.41014,-309.0156,136.5287,258.5559,-111.0302,13.35504,159.2258,22.49069,101.4468,-9.349601,259.3922,-102.9596,-347.1295,-34.70641,55.01226,53.41611,-204.1764,34.07759,15.77853,-70.51694,23.36804,184.8486,150.9955,-40.15128,-6.188639,43.76075,1.629202,-275.0031,7.0707,-117.2664,43.78062,-80.34835,-57.58355,9.292747,29.427,80.20034,36.19815,64.15543,-73.44433,47.8274,131.5089,-1.869147,-18.9365,84.76058,-13.1611,-21.02037,1.373393,-5.012153,34.49222,-6.459044,43.00585,-49.37877,-19.60688,0,0,0,0,0,0
1047.861,-1917.745,-1081.18,-121.6348,484.6897,497.727,-369.512,-34.32816,-196.3978,-745.9696,-2948.946,-262.428,-270.3513,399.3955,1324.183,2.267241,-732.5429,-224.8151,-899.5708,-480.086,-247.2792,-228.0256,-44.51251,-98.87149,-174.3868,-92.20345,150.1238,101.8636,701.9478,-109.3909,144.9759,-51.21157,-276.1254,-13.11903,27.07458,-34.44673,212.4517,240.2173,-252.2763,106.1187,-2.836049,-682.0647,2.906485,-643.1099,-760.9899,-355.5868,-62.28287,-329.3569,-17.828,2.55273,44.293,153.4933,-42.82339,-17.80832,166.1235,-192.4599,-27.17585,70.37587,99.53046,3.998286,-49.8483,-24.95461,-58.18451,87.77815,99.43797,163.925,22.19142,-18.65927,-109.5479,71.27247,111.3042,-47.96636,-17.2452,-47.68104,105.7429,45.14344,-35.84734,94.80068,-53.95473,6.141732,-32.89249,150.7496,-65.37866,26.41998,41.88281,-44.06882,37.83598,18.25786,-64.46312,11.26841,-9.010098,-27.7395,14.65364,-7.468404,-14.25464,0,0,0,0,0,0
1739.288,-2132.177,-917.397,-53.00391,926.4836,439.2343,197.1329,-28.18901,880.9376,-759.0605,-2374.816,-646.7095,161.4777,350.3459,779.9076,101.9398,-920.2599,64.95316,-397.9252,-393.3361,-511.1977,320.2753,170.8717,-138.2803,181.4373,-151.4802,-241.8681,368.0571,245.5263,-102.48,-143.5657,-442.4774,-56.3718,201.2946,71.44258,532.6365,-16.29891,-393.3934,298.5263,-276.3489,13.1809,364.2411,123.2341,1014.427,642.9839,502.4388,-72.06693,180.3861,-22.29851,-81.26039,30.18675,-213.1624,-62.76441,130.9555,-43.02445,259.017,-4.216813,-78.11409,-137.3768,34.09048,-149.1019,-87.5878,80.9209,-181.916,-90.94061,4.262031,41.45887,67.02672,54.83379,-16.42192,-116.3011,46.22874,21.73652,32.022,-11.32485,46.26729,94.05415,-66.39089,164.1918,99.07349,69.65088,19.09575,6.486591,6.882067,22.5405,48.61482,2.225247,-18.45449,41.99067,-21.80236,-6.308678,10.98328,-4.736061,32.17133,3.136295,0,0,0,0,0,0
-2066.425,-3663.43,-1361.309,-934.2299,417.0497,1696.023,-214.4593,-106.7891,373.9286,123.9481,238.6907,-1484.161,100.6774,-38.46507,-299.8111,191.6299,527.98,290.7404,240.2342,-50.26142,170.8752,-284.0317,25.70476,-31.88565,413.6644,396.7817,-296.4466,-610.0571,349.1923,473.5569,97.19009,217.9634,-578.4942,-272.6576,-21.62855,171.9877,-210.442,-607.3934,232.8905,519.8359,53.31844,-356.5892,357.9451,216.1191,403.6239,-504.7529,80.43334,-142.1697,-521.0839,-170.5462,-276.291,443.0709,150.3085,-219.9485,282.0043,-31.10685,-323.4427,-278.1855,-19.88404,-187.3766,63.15443,-159.06,-244.3759,237.7341,184.7667,-106.7833,-43.8518,5.796027,-26.85806,-222.1026,-27.22825,97.71289,0.7806987,-45.77651,-77.58804,25.95567,11.03189,3.074253,-37.72945,-26.9175,80.9123,-9.184147,-109.1528,89.41786,-28.24988,55.5094,-13.33048,15.38009,103.3726,-17.54546,22.47261,-2.419367,36.85818,0.5808489,-19.67614,0,0,0,0,0,0
-2664.173,-2148.548,-2359.195,-1064.677,-321.7203,-610.3265,322.88,-201.8489,401.4338,607.8114,847.926,129.6961,197.3814,640.2297,1180.773,428.179,573.5103,-607.864,20.84388,-732.5125,199.757,-829.9409,245.9247,-200.5086,302.6341,657.3418,-141.6965,-398.9432,708.309,-358.246,-173.6397,-175.3068,10.25648,281.1198,-450.2444,-294.7386,53.20176,508.4275,-496.3392,-77.43373,474.9437,619.3565,-43.0127,8.051948,64.36273,526.6783,477.9398,-72.30945,52.39983,-22.3322,202.6667,383.4367,317.8054,86.20233,-52.3014,216.8613,64.1376,-210.2069,168.5215,110.0261,-90.51981,147.711,-5.390323,89.5053,-82.64314,197.1065,-85.20567,-124.1749,-110.19,-3.168664,-92.82394,35.54194,-58.73769,-103.1964,4.569693,-10.35573,74.46121,-30.41896,-173.5029,-53.00072,83.95882,-12.68573,6.996428,19.75494,-8.704369,22.9623,1.566978,-66.98802,26.30932,36.44248,0.8452004,17.55151,47.75644,-20.66438,-13.52887,0,0,0,0,0,0
-1668.417,-2151.43,-2712.999,-623.6866,27.99316,-425.0662,242.6907,-375.8565,-28.7738,847.7615,1141.022,153.7387,-409.3043,-52.8931,1045.34,161.0295,153.1181,-721.1057,-106.4766,-378.4964,155.0494,-571.7917,-436.4393,464.8015,-468.3267,558.5524,368.894,237.5281,375.3882,-56.63729,-298.3716,-255.8136,-165.89,-207.3255,771.9166,207.2056,488.8018,-816.1136,411.5406,-571.7758,-447.4809,374.1185,207.0753,-405.6596,155.6668,-297.697,-149.6255,295.2035,74.30471,509.3065,-95.1338,-223.5781,-200.7502,49.20287,-33.34039,-228.1383,-41.99798,243.0892,-33.3503,-90.16417,49.32819,-18.35216,-66.91621,47.71175,-62.43923,-42.5425,54.31758,40.1242,-6.682523,38.07009,49.83336,5.250381,-22.32208,21.97545,7.087551,-130.5186,-17.12101,-81.89402,-36.08795,176.9668,-66.97588,-0.9960018,11.01128,69.08941,34.84563,-33.4883,-9.184235,48.9181,-17.46856,8.713587,-19.61158,1.185215,-20.48101,10.76836,7.215484,0,0,0,0,0,0
-2067.708,-3689.783,-1849.573,-715.7784,303.2927,1526.745,300.8279,-456.7424,594.9141,77.59927,208.4635,-1596.295,233.505,273.2046,-229.3787,44.39972,140.8537,230.9041,531.709,31.75037,626.6002,30.09962,-593.9587,-183.2156,-376.765,-360.877,27.54758,396.8036,-183.0378,343.0152,-250.334,282.9363,453.8501,195.644,-70.55529,132.2746,112.0581,64.51077,-226.5778,36.439,-110.4013,-50.99377,-327.4554,-60.00875,-164.0024,138.4014,-78.07832,-171.4604,215.4131,-27.33571,-52.15939,-14.72454,-16.18429,25.69523,-14.74008,14.59103,150.2189,171.5223,-25.16337,53.61612,-49.65372,21.31531,167.3274,-36.55906,-110.9327,89.35431,-41.84082,68.72723,13.2706,12.2353,12.23336,-37.43504,61.90588,26.18705,-41.73219,-25.74302,19.86248,-35.08101,-19.99355,9.047273,-27.8291,-0.8533372,17.46599,-32.66296,4.656645,3.431003,-9.594537,4.767178,-6.805457,-11.52953,1.063618,10.47243,7.095003,-5.482469,13.47422,0,0,0,0,0,0
-2067.708,-3689.783,-1849.573,-715.7784,303.2927,1526.745,300.8279,-456.7424,594.9141,77.59927,208.4635,-1596.295,233.505,273.2046,-229.3787,44.39972,140.8537,230.9041,531.709,31.75037,626.6002,30.09962,-593.9587,-183.2156,-376.765,-360.877,27.54758,396.8036,-183.0378,343.0152,-250.334,282.9363,453.8501,195.644,-70.55529,132.2746,112.0581,64.51077,-226.5778,36.439,-110.4013,-50.99377,-327.4554,-60.00875,-164.0024,138.4014,-78.07832,-171.4604,215.4131,-27.33571,-52.15939,-14.72454,-16.18429,25.69523,-14.74008,14.59103,150.2189,171.5223,-25.16337,53.61612,-49.65372,21.31531,167.3274,-36.55906,-110.9327,89.35431,-41.84082,68.72723,13.2706,12.2353,12.23336,-37.43504,61.90588,26.18705,-41.73219,-25.74302,19.86248,-35.08101,-19.99355,9.047273,-27.8291,-0.8533372,17.46599,-32.66296,4.656645,3.431003,-9.594537,4.767178,-6.805457,-11.52953,1.063618,10.47243,7.095003,-5.482469,13.47422,0,0,0,0,0,0
-4941.814,684.3753,-1034.594,-344.1851,263.6151,-817.5591,125.8639,-4.450347,17.34055,-35.03838,-145.4585,-232.6678,-281.0239,388.2032,-698.1888,148.7812,388.691,-316.9179,6.803014,439.4928,1.313369,93.19725,-323.6735,-153.1481,230.9883,389.6923,-154.8949,368.2068,61.15683,155.9699,38.82787,-450.1561,-89.21941,9.765583,4.870715,-195.6496,-21.57689,399.6209,-157.8137,-246.6094,74.71637,-502.4595,203.1441,203.0549,219.7501,74.97496,-236.9275,11.0582,-170.9902,288.9041,-141.0889,-214.923,-267.9897,-146.9148,-452.9826,-118.4923,415.4812,71.94247,-1.911134,59.28351,-150.2212,156.6877,-271.2937,-125.9391,475.8269,58.24091,-63.04419,-51.84381,-519.2482,-221.9162,-168.9203,-119.9622,-290.3561,-265.7536,-315.6669,-92.85242,-153.9468,-139.1221,201.5018,-79.31816,55.3747,164.5239,-110.3947,-61.36528,-94.90213,26.85111,35.78779,46.7302,-178.3323,-25.66649,-134.4751,2.23543,-0.9983737,-99.68282,-121.4797,0,0,0,0,0,0
-4301.8,951.6592,-999.5605,47.4243,-72.08781,-1381.398,-11.3285,216.0769,-478.5479,-380.287,-615.7172,-404.9201,-224.9591,300.4263,-494.5378,308.0564,150.7789,-289.3726,-130.1239,252.1323,366.1889,0.05876328,-241.1463,-98.18588,-97.04214,-127.4812,-155.5173,22.96714,215.074,52.21561,105.2319,-457.8354,183.4967,-296.0847,115.6837,6.950674,8.131893,54.6986,-52.22273,65.04656,79.25285,0.7606378,51.72236,-64.34308,-85.02319,-351.3863,-95.88563,404.0245,108.4516,-47.3882,119.8059,254.0931,6.970736,229.2824,-104.487,153.4679,234.7749,71.98269,53.2601,-133.7135,165.783,-30.55781,198.1476,31.33779,82.53975,-323.7858,-97.15293,-188.5684,240.9148,27.70798,-38.72946,-137.6795,-44.26065,83.34217,259.3452,-9.744617,-108.7955,-119.8062,17.0485,-5.856783,193.7073,-246.2366,-90.3748,-109.2596,101.6737,647.6495,142.5833,-356.4352,53.71376,110.374,240.6911,69.38251,-64.48042,57.90548,-13.24529,0,0,0,0,0,0
-4573.386,926.9261,-1155.53,-159.6776,-130.6651,-1105.288,50.79328,226.7527,-630.9654,-418.9161,-510.6533,-264.8189,-492.4727,183.4315,-596.085,76.49455,434.6732,-297.685,-200.6042,297.2794,475.0363,220.1453,-287.7815,-76.75886,56.45145,-79.24564,-70.84821,314.5038,159.9908,37.39176,190.9031,-491.2967,227.9723,76.15554,-260.2633,-120.3184,-303.4042,101.173,247.8678,-194.3486,13.39553,-104.7923,-62.55169,305.0773,-100.6771,-127.3554,-140.3967,199.8054,-13.08443,182.4281,71.77592,-23.2159,14.50061,206.1574,-13.29966,-43.24643,-41.70651,-110.7238,132.0139,90.11452,-10.63989,-31.13543,-27.51355,238.7511,-77.69187,-64.64246,77.67151,-187.3233,-0.5717842,13.38795,46.60942,-132.6712,91.50657,-135.5627,120.7217,-67.14883,53.13642,106.5871,-141.0606,-75.24211,-202.4514,-45.844,1.512379,324.5907,-30.95777,-525.6801,-137.915,128.5445,461.5634,80.5181,295.3233,217.4787,110.702,38.14656,10.99003,0,0,0,0,0,0
-3471.279,867.3159,-1726.856,610.923,-33.09143,-721.955,726.8585,568.24,-318.67,118.0129,463.1089,-213.3646,-183.5553,-688.7052,-105.3209,-939.7505,263.7447,-524.5792,-222.5177,-519.1125,-409.2612,590.1646,403.5066,7.645867,-17.10295,152.7661,118.5347,284.6908,189.5921,656.238,-16.50883,28.10475,-154.026,87.85134,-300.4171,392.4954,559.7255,324.187,335.0726,316.4771,-307.3471,-583.7963,-9.048449,-354.5854,249.5992,39.42007,639.2547,55.81576,-128.5937,107.0331,369.1414,-87.10429,-186.4175,-220.4489,30.23035,194.109,74.96472,-285.3705,-41.45195,-245.8911,-231.5461,193.0644,319.7617,-370.9094,-480.9796,-35.38971,-64.16765,-31.01654,9.586553,-152.7528,-64.59739,118.5969,-44.10885,171.6571,9.551703,86.8196,-115.9417,-33.09465,99.03357,-33.47717,-93.70827,-12.30701,-35.08475,56.73153,18.4987,-11.476,51.87887,-39.8065,101.9427,32.79973,-39.6577,-3.72759,112.4563,-21.02246,-40.3345,0,0,0,0,0,0
-3983.704,1022.613,-1146.86,9.13711,-189.0383,-1440.116,27.96371,206.9969,-402.8679,-427.521,-271.8228,-290.3734,-327.5017,206.8421,-434.2799,-52.33072,341.1949,-191.6505,-190.8765,72.93323,518.3503,89.89287,-234.7375,-192.607,176.0996,-107.5987,-391.3254,73.56858,238.8461,-106.6362,12.25799,-618.1696,302.5061,35.43057,-122.3111,-267.7286,-234.845,-51.25927,156.2556,119.7633,-66.53978,33.67719,-89.28899,254.6395,16.09037,-147.8108,-152.6468,288.4525,-95.49383,-80.60625,107.3114,32.62156,154.2955,125.6643,258.7357,-181.7661,-155.5726,-24.03861,-41.69071,-84.64969,239.6807,6.36138,91.7905,131.4906,-268.2999,32.19184,38.63929,68.56613,117.3961,16.70497,172.2689,95.82632,87.50171,160.9184,125.0137,4.493855,102.5007,45.82519,-191.4154,-185.4231,-167.2346,-76.29513,14.39986,19.92178,92.57174,3.52175,95.67863,156.7359,-338.3058,-135.0999,-611.1433,-220.6761,104.3819,-66.69487,88.66496,0,0,0,0,0,0
-5461.336,-3931.633,3021.501,90.63619,-1011.982,-795.0052,835.5762,-1057.575,1105.155,472.0396,445.5416,867.4047,364.5109,-240.1699,-35.30136,1410.357,-1298.232,-182.017,-300.2779,256.6011,-294.8579,1498.552,-438.2175,-55.14163,287.6169,270.3497,-35.19658,-290.5834,248.954,443.0072,-207.2616,-465.5655,-75.77665,-305.6044,-356.0997,-265.9743,-387.7812,-187.7137,-23.64252,291.0352,-546.1778,149.1795,-319.0717,-177.4859,-17.58806,-8.643193,104.4051,-213.4455,80.7721,138.2213,96.50436,211.5797,-216.6595,-169.9211,34.54732,-132.2502,-49.86076,176.8316,70.90576,160.7129,-57.12936,117.2849,92.86008,127.3977,11.71992,73.30476,38.49232,-111.8666,34.59012,-24.36953,-66.39905,65.36459,60.42232,-20.38917,-14.06924,47.08611,96.85999,-27.77169,21.95479,38.15171,77.02557,56.65794,42.83634,-11.15238,11.16449,11.61035,18.85226,-14.32828,34.93763,-6.331628,-5.22413,3.22262,-29.63707,4.657458,25.89596,0,0,0,0,0,0
-5957.066,-2081.091,-1182.417,630.4339,-3174.852,-175.3158,-30.21352,-946.1706,-692.3024,690.1918,558.0599,-696.6196,-752.4918,563.3542,160.4729,-562.5796,-268.673,-594.1298,447.132,594.9158,-811.4622,576.7583,855.6951,106.2775,292.8877,46.72337,-164.4354,451.4217,-513.8923,-1212.635,-193.2175,167.1586,34.67611,-407.7249,-119.9816,17.73707,288.7627,-364.0419,-703.9602,-65.73768,-137.6295,-197.0469,304.9202,274.0898,-220.1514,23.668,-127.0048,-24.42635,-60.46677,-280.4036,-64.19633,148.4427,-87.43198,120.7328,132.8932,-33.92278,-234.6824,60.65418,-130.8403,-86.38718,-70.74934,52.13166,95.38749,-27.60774,3.57422,37.13678,-92.19128,80.37552,-39.31655,75.13952,101.0109,-80.16979,-48.98997,67.64156,-58.51133,104.9889,-29.17663,76.04709,3.543852,-47.57121,-14.83153,33.87544,-46.87761,46.1291,82.40267,10.72865,7.939498,38.06141,17.37232,31.20979,44.78173,33.67058,7.239047,36.19239,-41.93634,0,0,0,0,0,0
-5046.378,-2268.742,4539.864,870.0129,131.3239,1106.195,-209.0083,1917.657,1619.519,722.3986,-429.3076,478.9461,-1446.712,-176.2365,-1.408195,-242.0423,515.6459,-573.4548,-39.81345,-65.29794,-18.42915,-348.0445,-112.6656,220.9637,111.4697,-159.9681,3.407948,-39.77209,22.34728,-64.23151,-32.28769,147.1822,179.9319,83.39845,98.83214,22.83688,82.52541,59.02243,-49.48127,44.23082,2.880757,-8.847794,-113.4648,42.63276,16.48088,14.50947,-134.4746,75.35821,-32.463,-63.7762,-10.14225,-38.73641,29.27851,67.2917,26.38979,-10.41839,-35.42246,9.199553,3.432779,-18.376,-21.84249,15.84896,34.3853,-14.50931,2.929006,-53.97016,-0.9379909,-14.03448,17.60264,-56.75158,-47.13964,11.31593,-18.50462,-27.03008,0.4756038,1.096098,-20.27794,20.11755,-23.46959,-9.259188,-16.17365,-18.92855,9.372131,23.366,10.41275,4.612183,-7.383468,-13.19188,-12.9087,14.28533,9.329118,-16.86065,4.303802,-6.621017,8.000209,0,0,0,0,0,0
-5046.378,-2268.742,4539.864,870.0129,131.3239,1106.195,-209.0083,1917.657,1619.519,722.3986,-429.3076,478.9461,-1446.712,-176.2365,-1.408195,-242.0423,515.6459,-573.4548,-39.81345,-65.29794,-18.42915,-348.0445,-112.6656,220.9637,111.4697,-159.9681,3.407948,-39.77209,22.34728,-64.23151,-32.28769,147.1822,179.9319,83.39845,98.83214,22.83688,82.52541,59.02243,-49.48127,44.23082,2.880757,-8.847794,-113.4648,42.63276,16.48088,14.50947,-134.4746,75.35821,-32.463,-63.7762,-10.14225,-38.73641,29.27851,67.2917,26.38979,-10.41839,-35.42246,9.199553,3.432779,-18.376,-21.84249,15.84896,34.3853,-14.50931,2.929006,-53.97016,-0.9379909,-14.03448,17.60264,-56.75158,-47.13964,11.31593,-18.50462,-27.03008,0.4756038,1.096098,-20.27794,20.11755,-23.46959,-9.259188,-16.17365,-18.92855,9.372131,23.366,10.41275,4.612183,-7.383468,-13.19188,-12.9087,14.28533,9.329118,-16.86065,4.303802,-6.621017,8.000209,0,0,0,0,0,0
-5811.508,-2415.854,847.7371,649.1828,-1132.708,-390.7803,452.4998,417.4293,972.4243,-164.5896,110.4733,603.1946,1092.661,920.7062,688.7085,231.5856,214.2644,1233.285,534.5471,34.88514,509.4744,39.76136,612.6019,34.58815,88.09164,-953.0179,-166.125,833.1576,-423.1364,-23.24989,247.1715,-354.4825,-752.387,-85.06533,327.0435,-390.981,139.4224,186.2123,149.0097,127.8384,55.55618,-167.609,338.3539,-360.2809,321.5548,-296.8182,179.5524,7.563163,66.37806,35.43813,154.8201,-342.9205,260.6293,225.261,-145.8824,282.4557,-0.5581858,-94.02835,-18.62402,-32.96427,82.33405,-57.52338,-170.5736,304.2279,-150.692,216.4712,2.866652,-81.61086,-23.51196,28.60558,37.91595,82.79744,7.911328,25.91214,-20.35211,-41.77836,20.5759,-71.15601,16.22026,82.51134,-23.65963,-63.76003,-32.0475,-132.9796,17.6552,-68.31423,-40.98997,10.32385,-7.823604,63.81642,50.26557,-77.41992,-21.26894,-43.56802,-18.51313,0,0,0,0,0,0
-812.3311,1325.84,157.8522,-1077.945,-691.3458,421.9663,-707.1273,0.3209989,-664.445,-513.1692,135.8337,857.1508,102.5954,173.8027,444.1518,157.6262,615.0505,91.52261,343.241,87.16132,-405.7143,76.43364,-90.44726,-40.03338,-169.4673,-465.9675,238.0314,-355.6119,381.9956,319.5107,-358.8523,-140.7341,71.89584,76.36357,79.38382,277.7815,97.55969,-144.523,-93.31145,35.35298,-39.92442,-159.1651,-230.668,65.37067,92.4553,58.47701,-44.09887,-4.704562,70.95799,-108.2112,38.10289,-24.23051,-16.67184,-137.5542,12.04109,168.0881,65.92064,-21.40712,54.49862,121.7865,-64.76407,11.13489,101.0756,110.878,18.09053,-90.08879,-60.26946,-183.2845,-37.60747,-86.30161,-77.16753,-75.2174,-31.83079,-18.21646,14.23805,145.8194,5.011839,6.708997,-56.28759,-158.9135,-26.15286,-190.7881,-181.0828,-150.9777,197.8325,87.10238,-286.7402,558.6227,-152.9443,38.55798,34.24619,6.842647,-139.8796,460.0286,-232.8852,0,0,0,0,0,0
-1366.69,1301.382,-736.5671,-1562.342,-730.3074,-75.64819,-1103.068,397.6595,-383.0661,-194.1124,-64.61916,1053.846,-610.6964,207.487,223.5515,-69.61988,314.6128,224.049,670.2583,295.7895,41.94323,321.3478,-144.6623,-296.5623,-50.14814,-392.5314,430.5671,816.7676,212.5053,308.0238,458.0082,297.1662,52.8815,315.4374,-587.6198,54.34512,-123.8032,-283.4064,160.3128,-528.8255,-178.8866,290.4605,163.7771,46.09026,-125.9405,-102.7593,376.4492,-160.7792,-294.7482,132.5124,193.5849,490.5141,525.6299,-130.0829,167.5759,-164.7176,-115.5658,271.2304,-206.4928,64.7681,-33.88153,-276.4649,94.80191,-189.2506,317.2338,54.76671,9.513676,16.75311,226.308,-108.9159,-404.4756,-82.49619,-182.1944,23.0165,65.92988,89.85935,-107.8836,18.12849,128.71,218.9677,-17.4577,93.47734,-9.840458,12.43268,-35.45583,-50.56882,12.45431,-85.68616,-106.6915,-18.07053,-16.33491,-49.1288,13.82395,-25.65229,84.58358,0,0,0,0,0,0
-938.4815,1209.103,13.04728,-1111.002,-832.2281,288.5024,-650.0801,44.92006,-714.8858,-419.5826,194.9787,1220.438,-72.74243,145.6371,284.3943,78.56258,549.5423,-46.42241,266.989,360.756,-360.8712,70.98882,89.62109,-189.7104,-220.3484,-458.7542,211.7402,32.79876,232.1846,244.3335,-279.266,-53.26717,172.6202,485.3207,137.8724,370.24,77.0398,-120.2005,128.0201,-8.908884,-131.1424,-298.2538,-186.8985,322.3578,97.54105,243.5599,150.4595,-139.2113,-135.1029,107.5161,-313.0653,-39.65677,-191.0057,-26.68603,134.9371,-168.9339,130.981,-101.8979,-289.5242,-113.4393,-153.5915,303.9316,-102.9258,401.9629,139.3866,281.2588,90.61742,139.513,-56.06587,75.38251,570.0364,312.4296,89.5769,-278.7525,41.87702,163.7421,91.80978,-63.96886,-219.892,-132.444,-45.53836,-19.36383,247.7249,-47.34892,-66.26092,214.7954,182.3723,-193.174,48.52057,-61.9314,155.4479,15.10102,36.38262,-167.6014,68.78913,0,0,0,0,0,0
-573.4429,1091.986,-30.88667,-1042.656,-527.3764,529.4239,-552.9351,65.13578,-365.9478,-461.264,372.3564,700.8027,235.2799,307.0886,525.228,261.4352,232.455,287.8283,362.0504,84.28059,-589.0997,-274.4131,-242.6889,176.5812,-13.34737,-288.0036,67.84018,-271.5854,332.232,127.63,-316.1668,-196.9644,103.9279,-409.7184,63.34851,366.5333,274.0487,-105.9957,-249.1625,90.29878,-42.24192,-172.7606,64.90997,-43.87119,38.26313,-46.34169,-154.0826,-47.95386,322.6461,-417.0384,-137.8814,20.57023,-160.8282,-159.5343,-288.1707,591.9018,164.0473,-88.50602,209.9157,170.3878,104.1012,43.64321,243.0158,319.567,126.153,-595.0804,-71.18786,-9.644548,86.11242,-27.15734,-171.8563,-243.9346,59.88748,177.9925,-17.85312,-4.361959,64.13874,224.7865,219.6367,-15.97398,-86.98327,94.94016,72.59133,134.9203,-132.942,-264.8846,98.62392,-170.7694,-3.137979,-50.56034,-166.6399,-30.49957,56.23149,-279.0292,106.0216,0,0,0,0,0,0
